1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,x,y,z
0,0,0,0,0,24.2988,0,0,0,0,75.7012,0,25.7012,24.2988,0,0,0,0,24.2988,0,0,25.7012,0,0,0,0,0,100,0,0,0,0,0,27.6129,28.1082,9.19045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3661,78.3705,9.13091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.87,42.8852,9.28171
0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,0,0,0,66.6667,0,33.3333,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,22.9907,58.7536,9.27407
0,0,0,0,0,74.9841,0,0,0,0,25.0159,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,34.1989,28.2408,9.44893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2881,33.8831,9.57366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7394,37.4897,9.43906
0,0,0,0,33.3333,66.6667,0,0,0,0,0,0,0,0,33.3333,0,66.6667,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,23.3315,59.1895,9.54251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1143,63.1914,9.79373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1263,39.7877,9.84041
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,38.6799,28.2752,10.0858
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3.4757,46.3118,10.0466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3689,63.3733,10.0454
50,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,35.595,28.1424,10.3588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0954,42.5149,10.2791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2434,40.2606,10.6677
0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-17.6765,46.3009,10.7375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6735,28.3276,10.8302
17.739,0,0,0,0,50,0,0,0,0,32.261,0,0,0,0,17.739,0,50,32.261,0,0,0,0,0,0,0,0,100,0,0,0,0,0,23.1709,28.2644,11.1129
50,0,0,0,0,23.9078,0,0,0,0,26.0922,23.9078,0,26.0922,0,0,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,23.6864,28.2703,11.5806
0,0,0,0,0,100,0,0,0,0,0,26.5786,0,0,23.4214,0,0,23.4214,0,0,0,26.5786,0,0,0,0,0,100,0,0,0,0,0,25.0589,28.2067,11.4151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.0575,46.5097,11.5687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.201,76.7078,11.4181
45.0869,0,0,0,0,52.375,0,0,0,0,2.53809,0,45.0869,0,25.0816,2.37497,24.9184,0,0,0,2.53809,0,0,0,0,0,0,100,0,0,0,0,0,26.4958,28.1999,11.6635
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2252,31.1447,11.7469
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.0651,50.0809,11.8273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.8164,49.0727,12.0564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.0477,53.3882,12.0752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.825,51.974,12.2812
0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,28.3649,28.2973,12.4434
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30.9467,28.2449,12.4957
26.0469,0,0,0,0,50,0,0,0,0,23.9531,0,0,0,0,0,50,26.0469,23.9531,0,0,0,0,0,0,0,0,100,0,0,0,0,0,23.0882,32.3219,12.401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.9205,54.3349,12.4785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.1078,58.1447,12.4563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.394,43.1429,12.747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.7944,59.4369,12.889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.1836,63.3246,12.8921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1867,37.0977,13.0904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.7029,43.5567,13.1744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.8485,64.2517,13.312
100,0,0,0,0,0,0,0,0,0,0,26.6011,0,23.3989,0,0,0,23.3989,0,0,0,26.6011,0,0,0,0,0,100,0,0,0,0,0,36.3219,28.2474,13.5731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.8335,43.1696,13.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.7932,65.5359,13.4213
50,0,0,0,0,26.2228,0,0,0,0,23.7772,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,34.9401,28.379,13.7979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5724,46.4267,14.5252
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3.01912,46.5367,14.5441
24.472,0,0,0,0,50,0,0,0,0,25.528,24.472,0,0,0,0,50,0,0,25.528,0,0,0,0,0,0,0,100,0,0,0,0,0,-9.96045,46.3897,14.8771
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-16.4373,46.465,14.9486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9561,106.73,14.9921
2.50006,0,0,0,0,97.4999,0,0,0,0,0,0,0,0,0,2.50006,71.2497,0,26.2502,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-13.8923,46.3868,15.179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4269,106.88,15.4226
0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,28.6268,0,0,28.6268,0,42.7465,0,0,0,0,0,0,100,0,0,0,0,0,-18.3844,46.3041,15.663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9456,28.3133,15.8996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9008,28.4909,16.7615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2314,53.4688,17.0492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1097,54.0143,17.8032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.39683,46.9684,23.88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5052,49.8709,26.2126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2171,10.6785,-1.73561
0,0,0,0,0,100,0,0,0,0,0,32.3979,0,0,0,3.64311,60.3159,3.64311,0,0,0,0,0,0,0,0,18.7359,49.5346,31.7295,0,0,0,0,16.307,23.3442,-0.979501
91.0801,0,0,0,0,8.91995,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-30.0802,-4.18004,-0.449175
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-38.186,-2.98949,-0.493112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428,6.22496,-0.482797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5072,7.14653,-0.612767
0,0,0,0,0,68.441,0,0,0,0,31.559,0,5.32286,0,0,26.2362,5.32286,0,0,31.559,5.32286,26.2362,0,0,0,0,0,100,0,0,0,0,0,-19.2049,7.68426,-0.78864
0,0,0,0,0,100,0,0,0,0,0,0,8.11052,0,0.0421176,1.88157,89.4149,0.38239,0,0,0.168471,0,0,0,0,0,0.14902,99.851,0,0,0,0,0,13.0326,9.78748,-0.740963
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,24.5654,10.5562,-0.760994
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20.281,17.7906,-0.603855
0,0,0,0,0,96.0732,0,0,0,3.92679,0,0,0,0,0,32.0244,60.122,3.92679,0,0,0,3.92679,0,0,0,0,20.1097,64.0488,15.8415,0,0,0,0,-1.168,19.3174,-0.508471
11.1925,11.1925,0,0,0,77.615,0,0,0,0,0,0,0,0,11.1925,38.8075,27.615,11.1925,0,11.1925,0,0,0,11.1925,0,38.8075,0,50,0,0,0,0,0,-62.0151,19.6394,-0.421079
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3.78235,71.0315,13.1912,11.9949,0,0,0,0,2.83356,0.747338,5.27702,15.9799,16.206,42.4288,14.5965,0.747338,1.18346,0,-19.3055,19.8993,-0.422526
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,23.3821,36.3251,40.2928,0,0,0,0,0,0,0,6.47148,93.5285,0,0,0,0,0,0,-18.2342,23.4337,-0.551359
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-7.69486,33.7882,-0.548554
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-15.1616,36.8855,-0.764189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.9577,45.1011,-0.693921
0,0,0,0,8.96398,91.036,0,0,0,0,0,0,0,0,32.072,0,50,17.928,0,0,0,0,0,0,0,0,0,23.1081,67.9279,8.96398,0,0,0,32.2401,-7.98288,-0.0662968
0,0,0,0,0,99.6483,0,0,0,0,0.351661,0,0,0,0,34.874,41.9484,14.1301,8.69584,0.255806,0.0958542,0,0,0,0,0,0,100,0,0,0,0,0,16.727,-7.03233,-0.194201
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.805972,10.7682,81.6956,6.30575,0.424476,0,0,0,7.40325,-6.75824,-0.143006
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,21.2087,-4.86408,-0.286042
0.0394142,0,0,0,0,83.4144,0,0,0,0,16.5462,0.116771,0,16.5759,0,0,66.379,0,0,0.00488131,0,16.9235,0,0,0,0,0,99.8832,0.116771,0,0,0,0,-18.1806,-4.56061,-0.291827
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-31.6285,-4.21452,-0.351958
21.1645,0,0,0,0,67.2401,0,0,0,0,11.5954,42.6219,0,0,0,2.0061,10.2542,3.92934,0.184724,0,10.3693,30.6344,0,0,0,0,0,100,0,0,0,0,0,-15.6886,-3.79033,-0.302388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.72604,-3.48717,-0.233449
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,73.9496,0,26.0504,0,0,0,0,0,0,0,0,100,0,0,0,0,0,93.1389,-3.28589,-0.0523003
10.606,0,0,0,0,79.4309,0,0,0,0,9.96312,0.110169,9.91956,9.9126,0,0.250191,19.9351,49.0704,0.119858,0.107389,0.587462,9.98725,0,0,0,0.110169,0,99.8898,0,0,0,0,0,-7.97844,-2.86819,-0.383399
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.00980612,99.9902,0,0,0,0,0,7.80716,-2.86606,-0.336043
0,0,0,0,0,66.6667,0,0,0,33.3333,0,0,0,0,0,0,66.6667,0,0,0,33.3333,0,0,0,0,0,0,66.6667,0,0,0,33.3333,0,26.1549,-2.84775,-0.131614
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,39.0081,-2.8257,-0.373013
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,94.0968,5.90321,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-6.16032,-2.45961,-0.0117545
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12.7611,85.3719,1.86197,0.00502836,0,0,0,0.0247674,0.0278851,0.0390854,0.323456,16.8624,82.3455,0.363161,0,0,0,0.01374,6.62274,-2.62778,-0.0218363
1.58365,0,0,0,0,47.5268,0,0,0,0,50.8895,0,0,0,0,25.9343,72.6686,1.39707,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,31.0572,-2.20494,-0.297312
0,0,0,0,0,81.2166,0,0,0,0,18.7834,0,0,0,1.51588,4.49438,78.3985,15.5913,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,28.2331,-1.39971,-0.268185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0289,-0.360697,-0.278898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9298,-0.0732049,-0.284359
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-19.6212,0.106046,-0.230017
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,70.994,29.006,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-1.90646,2.33349,-0.345607
2.82941,0,0,0,0,97.1706,0,0,0,0,0,0,0,0,0,2.82941,97.1706,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,39.9074,2.10496,-0.193978
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-16.3272,2.47774,-0.347387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1364,2.59993,-0.125561
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.000271446,86.6721,13.3277,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-4.54807,2.96265,-0.354967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7467,3.15382,-0.331216
33.3333,0,0,0,0,33.3333,33.3333,0,0,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,0,51.1014,4.12894,-0.143678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5242,4.8872,-0.370638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5316,5.50428,-0.377152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.7668,6.38316,-0.299735
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,7.81994,88.8205,3.35953,0,0,0,0,1.20247,6.48672,-0.229061
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,14.7335,9.17568,-0.126925
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,-20.0241,9.39825,-0.326555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.4474,16.9502,-0.175849
0.864434,0,0,0,1.26714,96.8547,0.253428,0.760284,0,0,0,0,0,0.253428,12.6312,16.4418,13.5456,16.1341,38.2513,1.37129,0.253428,1.11786,0,0.760284,15.5773,4.16336,57.6263,12.025,6.7024,2.89186,0.253428,0,0,-6.42047,20.356,-0.192099
1.15251,0,0,0,0,98.8475,0,0,0,0,0,0,0,0,0,0,98.8475,0,0,1.15251,0,0,0,0,0,0,0.766123,99.2339,0,0,0,0,0,16.6572,20.3642,-0.175038
0,0,0,0,23.263,65.2547,0,0,0,5.28037,6.20197,11.4823,0,0,3.92174,13.2777,26.9082,26.4998,12.9464,0.521308,0,4.4425,0,3.48847,1.6074,1.35194,10.6456,21.6193,10.6086,28.3933,18.3868,0.410122,3.48847,-16.1426,20.6095,-0.228298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2763,20.5705,-0.0705916
0,0,0,0,0,99.7194,0.280659,0,0,0,0,0,0,0,0,0.129767,90.1619,9.70837,0,0,0,0,0.115153,0.420903,1.14314,3.74105,26.7368,38.975,18.4022,7.49187,2.43235,0.315786,0.225746,-8.58078,20.5057,-0.00678471
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,6.53621,87.4483,6.01549,0,0,0,0,-4.21167,20.5279,-0.187739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86309,22.3669,-0.0342147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3108,-14.0733,0.0502043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9952,-10.3838,0.390992
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20.5579,-9.71071,0.107195
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,27.1733,-9.41465,0.165289
56.3952,0,0,0,0.193378,31.7599,0,0,0,0,11.6515,68.0467,0,0.0483446,0.0483446,1.5003,30.2596,0,0.0966892,0,0,0,0,0,0,16.3138,30.5402,50.6583,2.34262,0.0966892,0,0.0483446,0,15.3389,-9.16704,0.0579659
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,66.6667,33.3333,0,0,0,0,0,0,0,0,6.36424,93.6358,0,0,0,0,0,35.3393,-7.58118,0.382908
0,0,0,0,0,51.7135,48.2865,0,0,0,0,0,0,0,0,8.97193,51.7135,0,25.3638,13.9508,0,0,0,25.3638,8.97193,16.3919,22.9227,4.97885,21.3708,0,0,0,0,-22.6453,2.65372,0.318823
0,0,0,0,0,99.0962,0.903776,0,0,0,0,0,0,0,0,0,92.1941,7.80594,0,0,0,0,0,0,0,0.903776,0,54.9252,44.171,0,0,0,0,20.5998,3.04733,0.292452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.2293,11.3192,0.31658
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,51.7334,48.2666,0,0,0,0,0,0,0,0,0,7.17773,72.1931,8.91113,11.7181,0,0,0,-21.7609,11.296,0.236055
0,0,0,0,0,64.1276,35.8724,0,0,0,0,0,0,0,5.09227,21.672,19.5811,22.8608,30.7939,0,0,0,0,0,0,31.2396,57.6999,11.0605,0,0,0,0,0,-9.39884,11.2805,0.263544
8.65419,1.84229,2.30349,10.0239,6.3531,30.7468,11.9754,3.95443,3.93734,2.56087,17.6482,9.65326,12.9976,8.91192,3.20817,6.28552,16.1436,11.6552,3.64565,9.59238,7.36276,10.544,1.77864,3.50333,4.58277,6.79579,14.6158,10.3332,19.8612,11.6192,13.1207,11.1627,2.62675,-0.336989,12.2055,0.140059
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-25.256,13.1047,0.290664
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.28988,13.0581,0.185978
0,0,0,0,23.2956,76.7044,0,0,0,0,0,0,12.2467,0,34.4247,29.8539,23.4748,0,0,0,0,0,0,0,0,0,12.1123,11.6714,29.5922,22.7532,11.8859,11.9849,0,9.47974,12.8562,0.22987
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-35.6529,13.4441,0.212515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.8252,13.6752,0.0843236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6915,17.5077,0.125234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.9566,18.4197,0.0308049
0,0,0,0,0.991007,99.009,0,0,0,0,0,0,0,0,0,23.5553,48.307,24.9359,3.20182,0,0,0,0,0,0,0,34.381,23.5478,28.0085,4.35713,9.70553,0,0,-37.893,18.4533,0.179685
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.264907,99.7351,0,0,0,0,0,0,0,0,0,11.9095,78.5788,8.97657,0.413565,0.121569,0,0,-11.4061,20.5374,0.21384
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-9.40916,33.3686,0.163203
0,0,0,0,6.57406,92.6768,0,0,0,0,0.749173,0,0.749173,1.20124,0.749173,41.8492,43.7873,9.71346,1.95042,0,0,0,0,0,0,1.95042,22.8628,9.71346,22.1258,43.3475,0,0,0,29.3081,-15.047,0.601277
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,15.4023,0,0,0,32.2204,21.5326,19.0038,0,0,0,11.8409,13.8719,-10.0226,0.55205
0,0,0,0,0,51.5482,38.5142,9.93755,0,0,0,4.16375,4.58838,18.9838,10.0069,28.4118,18.324,5.72588,4.94524,4.85023,0,0,0.121245,5.33399,18.0711,42.7654,21.7712,1.11638,5.60402,0.204352,0,5.01222,0,14.5068,-8.02417,0.534935
0,0,0,0,1.82493,70.6865,27.4886,0,0,0,0,0,0,10.0908,10.7329,24.2661,23.4546,26.6304,4.25682,0.568379,0,0,0.402275,2.8163,11.6404,39.1026,23.6315,4.31624,7.71296,3.01975,2.89883,4.45924,0,2.69645,-6.42814,0.737185
33.3333,0,0,0,0,66.6667,0,0,0,0,0,0,0,33.3333,0,0,33.3333,0,0,0,0,33.3333,0,0,28.2438,0,61.5771,5.08955,5.08955,0,0,0,0,-14.6151,-4.07256,0.721477
0,0,0,0,0,74.4037,25.5963,0,0,0,0,0,0,0,0.160412,17.1996,58.344,23.5965,0.699475,0,0,0,0.821109,1.02998,2.23217,21.8364,61.8721,11.7602,0.279965,0.0190657,0.0209646,0.0524973,0.0755526,-4.69605,-3.01228,0.584504
0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,-20.617,1.96714,0.686911
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,75.137,1.80336,0.69175
50.8162,0,0,0,0,48.9872,0,0,0,0,0.196688,0,0,13.0669,0,0,74.022,0.392845,0.0491721,12.469,0,0,0,0,0,0.0491721,10.4655,89.0925,0.392845,0,0,0,0,-15.5265,3.15722,0.481244
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,9.44733,14.5043,47.6672,16.3053,8.52667,3.54913,0,0,-6.4905,3.14123,0.792398
0,0,0,0,4.18953,44.9901,50.7598,0.0605751,0,0,0,0.0121244,2.11277,10.5953,16.9243,21.2468,12.9964,14.9497,16.8931,4.25917,0.00930091,0.00103517,6.39124,6.4134,23.2563,21.1682,17.0991,17.104,2.16877,2.12226,0.0136344,0.0200186,4.2431,-13.5922,3.39095,0.780611
